"datum","entries","entries_pos","entries_neg","sumTotal","timeframe_7d","sumTotal_last7d","timeframe_14d","sumTotal_last14d","timeframe_28d","sumTotal_last28d","timeframe_phase2","sumTotal_Phase2","timeframe_phase2b","sumTotal_Phase2b","sum7d","sum14d","mean7d","mean14d","pos_anteil","pos_anteil_mean7d","timeframe_all","anteil_pos_all","anteil_pos_14","anteil_pos_28","anteil_pos_phase2","anteil_pos_phase2b","pop","inz_entries","inzmean7d","inzmean14d","inzsumTotal","inzsumTotal_last7d","inzsumTotal_last14d","inzsumTotal_last28d","inzsumTotal_Phase2","inzsumTotal_Phase2b","inzsum7d","inzsum14d","entries_diff_last_age","entries_diff_last","type","version","datum_unit","nachweismethode","geoRegion"
2020-04-10,3979,429,3550,194775,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,36025,76286,4385.14,4467.43,10.8,12.61,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,46.03,50.73,51.68,2253.09,NA,NA,NA,NA,NA,416.73,882.45,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-04-11,2791,376,2415,197566,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,33612,73314,3966.14,4356.36,13.5,12.26,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,32.29,45.88,50.39,2285.38,NA,NA,NA,NA,NA,388.81,848.07,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-04-12,2299,279,2020,199865,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,32606,72853,3826.86,4271.64,12.1,11.71,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,26.59,44.27,49.41,2311.97,NA,NA,NA,NA,NA,377.18,842.74,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-04-13,2195,298,1897,202060,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,30696,70560,3700.29,4223.07,13.6,11.3,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,25.39,42.8,48.85,2337.36,NA,NA,NA,NA,NA,355.08,816.22,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-04-14,3922,460,3462,205982,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,27763,67361,3788.43,4088.21,11.7,10.96,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,45.37,43.82,47.29,2382.73,NA,NA,NA,NA,NA,321.15,779.21,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-04-15,5586,464,5122,211568,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,26788,66290,3911,3950.64,8.3,10.07,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,64.62,45.24,45.7,2447.35,NA,NA,NA,NA,NA,309.87,766.82,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-04-16,5130,466,4664,216698,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,25902,64461,3885.29,3844.79,9.1,9.04,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,59.34,44.94,44.48,2506.69,NA,NA,NA,NA,NA,299.63,745.66,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-04-17,4596,386,4210,221294,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,26519,62544,4061,3902.21,8.4,8.31,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,53.17,46.98,45.14,2559.86,NA,NA,NA,NA,NA,306.76,723.49,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-04-18,3649,267,3382,224943,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,27377,60989,4210.29,3990.86,7.3,7.59,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,42.21,48.7,46.16,2602.07,NA,NA,NA,NA,NA,316.69,705.5,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-04-19,2119,103,2016,227062,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,27197,59803,4074.43,3995.36,4.9,7.24,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,24.51,47.13,46.22,2626.58,NA,NA,NA,NA,NA,314.61,691.78,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-04-20,3425,292,3133,230487,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,28427,59123,3989.29,4106.29,8.5,6.83,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,39.62,46.15,47.5,2666.2,NA,NA,NA,NA,NA,328.83,683.92,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-04-21,4967,329,4638,235454,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,29472,57235,4016,4225.57,6.6,6.33,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,57.46,46.46,48.88,2723.66,NA,NA,NA,NA,NA,340.92,662.08,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-04-22,4635,275,4360,240089,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,28521,55309,4070.71,4241.57,5.9,5.8,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,53.62,47.09,49.07,2777.27,NA,NA,NA,NA,NA,329.92,639.8,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-04-23,4534,280,4254,244623,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,27925,53827,4105.43,4221.14,6.2,5.66,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,52.45,47.49,48.83,2829.72,NA,NA,NA,NA,NA,323.03,622.65,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-04-24,4783,233,4550,249406,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,28112,54631,4151.57,4210.14,4.9,5.21,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,55.33,48.02,48.7,2885.05,NA,NA,NA,NA,NA,325.19,631.95,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-04-25,4032,145,3887,253438,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,28495,55872,4240.86,4172.36,3.6,4.86,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,46.64,49.06,48.26,2931.69,NA,NA,NA,NA,NA,329.62,646.31,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-04-26,2362,92,2270,255800,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,28738,55935,4408.71,4200.71,3.9,4.47,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,27.32,51,48.59,2959.01,NA,NA,NA,NA,NA,332.43,647.04,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-04-27,3748,203,3545,259548,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,29061,57488,4453,4231.93,5.4,4.19,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,43.36,51.51,48.95,3002.37,NA,NA,NA,NA,NA,336.17,665,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-04-28,5592,231,5361,265140,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,29686,59158,4404.29,4297.79,4.1,3.96,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,64.69,50.95,49.72,3067.05,NA,NA,NA,NA,NA,343.4,684.32,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-04-29,5810,188,5622,270950,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,30861,59382,4274,4349.93,3.2,3.81,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,67.21,49.44,50.32,3134.26,NA,NA,NA,NA,NA,356.99,686.91,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-04-30,4844,205,4639,275794,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,31171,59096,4296,4359.21,4.2,3.51,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,56.03,49.69,50.43,3190.3,NA,NA,NA,NA,NA,360.58,683.6,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-05-01,4442,148,4294,280236,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,30830,58942,4312.29,4328.5,3.3,3.21,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,51.38,49.88,50.07,3241.68,NA,NA,NA,NA,NA,356.63,681.82,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-05-02,3120,80,3040,283356,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,29918,58413,4354.71,4264.36,2.6,2.91,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,36.09,50.37,49.33,3277.77,NA,NA,NA,NA,NA,346.08,675.7,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-05-03,2516,46,2470,285872,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,30072,58810,4291.14,4197.21,1.8,2.81,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,29.1,49.64,48.55,3306.87,NA,NA,NA,NA,NA,347.86,680.29,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-05-04,3862,127,3735,289734,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,30186,59247,4265.43,4291.5,3.3,2.47,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,44.67,49.34,49.64,3351.55,NA,NA,NA,NA,NA,349.18,685.35,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-05-05,5889,119,5770,295623,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,30483,60169,4252.71,4289.64,2,2.33,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,68.12,49.19,49.62,3419.67,NA,NA,NA,NA,NA,352.62,696.02,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-05-06,5365,134,5231,300988,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,30038,60899,4254.71,4319.64,2.5,2.29,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,62.06,49.22,49.97,3481.73,NA,NA,NA,NA,NA,347.47,704.46,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-05-07,4664,86,4578,305652,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,29858,61029,4098.43,4381.21,1.8,2.31,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,53.95,47.41,50.68,3535.68,NA,NA,NA,NA,NA,345.39,705.96,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-05-08,4353,100,4253,310005,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,29769,60599,4270.71,4463.64,2.3,2.03,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,50.35,49.4,51.63,3586.04,NA,NA,NA,NA,NA,344.36,700.99,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-05-09,3134,71,3063,313139,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,29783,59701,4224.57,4474.36,2.3,1.93,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,36.25,48.87,51.76,3622.29,NA,NA,NA,NA,NA,344.52,690.6,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-05-10,1422,29,1393,314561,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,28689,58761,4348.14,4419.14,2,1.71,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,16.45,50.3,51.12,3638.74,NA,NA,NA,NA,NA,331.87,679.73,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-05-11,5068,65,5003,319629,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,29895,60081,4497,4458.43,1.3,1.61,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,58.62,52.02,51.57,3697.36,NA,NA,NA,NA,NA,345.82,695,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-05-12,5566,72,5494,325195,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,29572,60055,4674.57,4465.79,1.3,1.47,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,64.39,54.07,51.66,3761.75,NA,NA,NA,NA,NA,342.08,694.7,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-05-13,6230,62,6168,331425,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,30437,60475,4694,4429.93,1,1.33,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,72.07,54.3,51.24,3833.82,NA,NA,NA,NA,NA,352.09,699.56,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-05-14,5706,65,5641,337131,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,31479,61337,4739.86,4248,1.1,1.2,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,66.01,54.83,49.14,3899.82,NA,NA,NA,NA,NA,364.14,709.53,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-05-15,5596,70,5526,342727,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,32722,62491,4646.14,4191.71,1.3,1.23,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,64.73,53.75,48.49,3964.55,NA,NA,NA,NA,NA,378.52,722.88,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-05-16,3270,42,3228,345997,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,32858,62641,4707,4148.36,1.3,1.2,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,37.83,54.45,47.99,4002.38,NA,NA,NA,NA,NA,380.09,724.61,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-05-17,1743,20,1723,347740,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,33179,61868,4511.71,4165.29,1.1,1.23,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,20.16,52.19,48.18,4022.54,NA,NA,NA,NA,NA,383.8,715.67,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-05-18,4412,65,4347,352152,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,32523,62418,3999,4089.21,1.5,1.23,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,51.04,46.26,47.3,4073.58,NA,NA,NA,NA,NA,376.22,722.03,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-05-19,5992,68,5924,358144,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,32949,62521,3708.86,4098.29,1.1,1.19,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,69.31,42.9,47.41,4142.89,NA,NA,NA,NA,NA,381.14,723.22,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-05-20,4863,60,4803,363007,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,31582,62019,3602.71,4010.57,1.2,1.09,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,56.25,41.67,46.39,4199.15,NA,NA,NA,NA,NA,365.33,717.42,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-05-21,2117,23,2094,365124,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,27993,59472,3590.71,3902.43,1.1,1.04,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,24.49,41.54,45.14,4223.64,NA,NA,NA,NA,NA,323.81,687.95,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-05-22,3565,36,3529,368689,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,25962,58684,3532.29,3767.86,1,0.91,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,41.24,40.86,43.59,4264.87,NA,NA,NA,NA,NA,300.32,678.84,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-05-23,2527,15,2512,371216,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,25219,58077,3489.57,3719.14,0.6,0.86,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,29.23,40.37,43.02,4294.11,NA,NA,NA,NA,NA,291.73,671.82,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-05-24,1659,13,1646,372875,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,25135,58314,3509.43,3706.93,0.8,0.77,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,19.19,40.6,42.88,4313.3,NA,NA,NA,NA,NA,290.75,674.56,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-05-25,4003,24,3979,376878,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,24726,57249,3805.86,3519.07,0.6,0.74,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,46.31,44.02,40.71,4359.6,NA,NA,NA,NA,NA,286.02,662.24,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-05-26,5693,42,5651,382571,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,24427,57376,3826.86,3396.93,0.7,0.76,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,65.85,44.27,39.29,4425.46,NA,NA,NA,NA,NA,282.56,663.71,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-05-27,5002,32,4970,387573,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,24566,56148,3835.57,3425.79,0.6,0.77,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,57.86,44.37,39.63,4483.32,NA,NA,NA,NA,NA,284.17,649.5,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-05-28,4192,36,4156,391765,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,26641,54634,3823.14,3647.21,0.9,0.79,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,48.49,44.22,42.19,4531.81,NA,NA,NA,NA,NA,308.17,631.99,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-05-29,3712,40,3672,395477,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,26788,52750,3505.86,3736.93,1.1,0.74,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,42.94,40.55,43.23,4574.75,NA,NA,NA,NA,NA,309.87,610.19,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-05-30,2588,17,2571,398065,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,26849,52068,3304.29,3779.36,0.7,0.76,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,29.94,38.22,43.72,4604.69,NA,NA,NA,NA,NA,310.58,602.31,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-05-31,1572,14,1558,399637,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,26762,51897,3342.14,3770.93,0.9,0.77,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,18.18,38.66,43.62,4622.87,NA,NA,NA,NA,NA,309.57,600.33,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-06-01,1782,5,1777,401419,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,24541,49267,3488.57,3821.57,0.3,0.73,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,20.61,40.35,44.21,4643.48,NA,NA,NA,NA,NA,283.88,569.9,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-06-02,4282,34,4248,405701,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,23130,47557,3647,3878.71,0.8,0.64,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,49.53,42.19,44.87,4693.02,NA,NA,NA,NA,NA,267.56,550.12,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-06-03,5267,35,5232,410968,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,23395,47961,3723.14,3992.86,0.7,0.61,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,60.93,43.07,46.19,4753.94,NA,NA,NA,NA,NA,270.63,554.8,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-06-04,5217,30,5187,416185,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,24420,51061,3718.71,4094.07,0.6,0.57,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,60.35,43.02,47.36,4814.29,NA,NA,NA,NA,NA,282.48,590.66,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-06-05,4821,26,4795,421006,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,25529,52317,4137.29,4290.07,0.5,0.61,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,55.77,47.86,49.63,4870.06,NA,NA,NA,NA,NA,295.31,605.19,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-06-06,3121,15,3106,424127,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,26062,52911,4453.14,4416.5,0.5,0.61,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,36.1,51.51,51.09,4906.16,NA,NA,NA,NA,NA,301.48,612.06,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-06-07,1541,9,1532,425668,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,26031,52793,4643.57,4432.36,0.6,0.56,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,17.83,53.72,51.27,4923.99,NA,NA,NA,NA,NA,301.12,610.69,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-06-08,4712,27,4685,430380,FALSE,0,FALSE,0,FALSE,0,TRUE,4712,FALSE,0,28961,53502,4699.57,4769.71,0.6,0.56,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,54.51,54.36,55.17,4978.5,NA,NA,NA,54.51,NA,335.01,618.89,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-06-09,6493,55,6438,436873,FALSE,0,FALSE,0,FALSE,0,TRUE,11205,FALSE,0,31172,54302,4933.14,5181.29,0.8,0.59,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,75.11,57.06,59.94,5053.6,NA,NA,NA,129.62,NA,360.59,628.15,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-06-10,6600,23,6577,443473,FALSE,0,FALSE,0,FALSE,0,TRUE,17805,FALSE,0,32505,55900,5109.86,5491.86,0.3,0.6,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,76.35,59.11,63.53,5129.95,NA,NA,NA,205.96,NA,376.01,646.63,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-06-11,5609,35,5574,449082,FALSE,0,FALSE,0,FALSE,0,TRUE,23414,FALSE,0,32897,57317,5146,5721.57,0.6,0.61,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,64.88,59.53,66.19,5194.83,NA,NA,NA,270.85,NA,380.54,663.02,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-06-12,6456,43,6413,455538,FALSE,0,FALSE,0,FALSE,0,TRUE,29870,FALSE,0,34532,60061,5402.14,5919.07,0.7,0.59,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,74.68,62.49,68.47,5269.52,NA,NA,NA,345.53,NA,399.45,694.77,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-06-13,4358,26,4332,459896,FALSE,0,FALSE,0,FALSE,0,TRUE,34228,FALSE,0,35769,61831,5909.43,6031.71,0.6,0.51,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,50.41,68.36,69.77,5319.93,NA,NA,NA,395.94,NA,413.76,715.24,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-06-14,1794,12,1782,461690,FALSE,0,FALSE,0,FALSE,0,TRUE,36022,FALSE,0,36022,62053,6340.14,6048.71,0.7,0.51,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,20.75,73.34,69.97,5340.68,NA,NA,NA,416.69,NA,416.69,717.81,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-06-15,6505,26,6479,468195,FALSE,0,FALSE,0,FALSE,0,TRUE,42527,FALSE,0,37815,66776,6743.57,6298.14,0.4,0.46,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,75.25,78.01,72.85,5415.93,NA,NA,NA,491.94,NA,437.43,772.44,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-06-16,10044,34,10010,478239,FALSE,0,FALSE,0,FALSE,0,TRUE,52571,FALSE,0,41366,72538,6905,6668.21,0.3,0.43,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,116.19,79.87,77.14,5532.11,NA,NA,NA,608.12,NA,478.51,839.1,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-06-17,9615,31,9584,487854,FALSE,0,FALSE,0,FALSE,0,TRUE,62186,FALSE,0,44381,76886,6953.57,6850.43,0.3,0.46,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,111.22,80.44,79.24,5643.34,NA,NA,NA,719.35,NA,513.38,889.39,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-06-18,8433,21,8412,496287,FALSE,0,FALSE,0,FALSE,0,TRUE,70619,FALSE,0,47205,80102,6951.43,7111.43,0.2,0.47,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,97.55,80.41,82.26,5740.89,NA,NA,NA,816.9,NA,546.05,926.59,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-06-19,7586,38,7548,503873,FALSE,0,FALSE,0,FALSE,0,TRUE,78205,FALSE,0,48335,82867,7194.14,7378.36,0.5,0.47,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,87.75,83.22,85.35,5828.64,NA,NA,NA,904.65,NA,559.12,958.58,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-06-20,4698,39,4659,508571,FALSE,0,FALSE,0,FALSE,0,TRUE,82903,FALSE,0,48675,84444,7427,7527.57,0.8,0.5,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,54.34,85.91,87.08,5882.98,NA,NA,NA,958.99,NA,563.06,976.82,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-06-21,1779,14,1765,510350,FALSE,0,FALSE,0,FALSE,0,TRUE,84682,FALSE,0,48660,84682,7360.71,7580.57,0.8,0.54,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,20.58,85.15,87.69,5903.56,NA,NA,NA,979.57,NA,562.88,979.57,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
2020-06-22,8204,34,8170,518554,FALSE,0,FALSE,0,FALSE,0,TRUE,92886,FALSE,0,50359,88174,7479.29,8122.29,0.4,0.61,TRUE,13.3,14.1,13.8,13.9,17.9,8644780,94.9,86.52,93.96,5998.46,NA,NA,NA,1074.48,NA,582.54,1019.97,1,25092,"COVID19Tests","2021-01-15_07-50-56","day","all","CHFL"
