"altersklasse_covid19","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"30 - 39","CH",202012,0,1,0,0,1229176,0,0.08,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202013,1,2,0.004,0.4,1229176,0.08,0.16,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202014,1,3,0.003,0.3,1229176,0.08,0.24,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202015,1,4,0.003,0.3,1229176,0.08,0.33,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202016,0,4,0,0,1229176,0,0.33,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202017,0,4,0,0,1229176,0,0.33,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202018,1,5,0.011,1.1,1229176,0.08,0.41,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202019,0,5,0,0,1229176,0,0.41,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202020,0,5,0,0,1229176,0,0.41,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202021,0,5,0,0,1229176,0,0.41,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202022,0,5,0,0,1229176,0,0.41,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202023,0,5,0,0,1229176,0,0.41,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"30 - 39","CH",202024,0,5,0,0,1229176,0,0.41,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202025,0,5,0,0,1229176,0,0.41,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202026,0,5,0,0,1229176,0,0.41,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202027,0,5,0,0,1229176,0,0.41,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202028,0,5,0,0,1229176,0,0.41,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202029,0,5,0,0,1229176,0,0.41,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202030,0,5,0,0,1229176,0,0.41,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202031,0,5,0,0,1229176,0,0.41,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202032,0,5,0,0,1229176,0,0.41,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202033,0,5,0,0,1229176,0,0.41,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202034,0,5,0,0,1229176,0,0.41,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202035,0,5,0,0,1229176,0,0.41,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202036,0,5,0,0,1229176,0,0.41,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202037,0,5,0,0,1229176,0,0.41,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202038,0,5,0,0,1229176,0,0.41,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202039,0,5,0,0,1229176,0,0.41,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"30 - 39","CH",202040,0,5,0,0,1229176,0,0.41,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202041,0,5,0,0,1229176,0,0.41,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202042,0,5,0,0,1229176,0,0.41,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202043,1,6,0.007,0.7,1229176,0.08,0.49,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202044,1,7,0.003,0.3,1229176,0.08,0.57,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202045,0,7,0,0,1229176,0,0.57,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202046,0,7,0,0,1229176,0,0.57,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202047,0,7,0,0,1229176,0,0.57,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202048,0,7,0,0,1229176,0,0.57,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202049,0,7,0,0,1229176,0,0.57,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202050,0,7,0,0,1229176,0,0.57,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"30 - 39","CH",202051,0,7,0,0,1229176,0,0.57,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"30 - 39","CH",202052,0,7,0,0,1229176,0,0.57,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"30 - 39","CH",202053,1,8,0.002,0.2,1229176,0.08,0.65,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"30 - 39","CH",202101,0,8,0,0,1229176,0,0.65,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"30 - 39","CH",202102,0,8,0,0,1229176,0,0.65,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202009,0,0,NA,NA,1198325,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202010,0,0,0,0,1198325,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202011,0,0,0,0,1198325,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202012,2,2,0.02,2,1198325,0.17,0.17,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202013,0,2,0,0,1198325,0,0.17,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202014,0,2,0,0,1198325,0,0.17,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202015,1,3,0.003,0.3,1198325,0.08,0.25,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202016,0,3,0,0,1198325,0,0.25,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202017,0,3,0,0,1198325,0,0.25,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202018,2,5,0.023,2.3,1198325,0.17,0.42,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202019,0,5,0,0,1198325,0,0.42,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202020,0,5,0,0,1198325,0,0.42,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202021,0,5,0,0,1198325,0,0.42,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202022,0,5,0,0,1198325,0,0.42,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202023,0,5,0,0,1198325,0,0.42,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"40 - 49","CH",202024,0,5,0,0,1198325,0,0.42,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202025,0,5,0,0,1198325,0,0.42,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202026,0,5,0,0,1198325,0,0.42,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202027,0,5,0,0,1198325,0,0.42,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202028,0,5,0,0,1198325,0,0.42,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202029,0,5,0,0,1198325,0,0.42,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202030,0,5,0,0,1198325,0,0.42,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202031,0,5,0,0,1198325,0,0.42,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202032,0,5,0,0,1198325,0,0.42,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202033,1,6,0.2,20,1198325,0.08,0.5,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202034,0,6,0,0,1198325,0,0.5,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202035,0,6,0,0,1198325,0,0.5,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202036,0,6,0,0,1198325,0,0.5,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202037,0,6,0,0,1198325,0,0.5,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202038,0,6,0,0,1198325,0,0.5,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202039,0,6,0,0,1198325,0,0.5,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"40 - 49","CH",202040,0,6,0,0,1198325,0,0.5,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","CH",202041,0,6,0,0,1198325,0,0.5,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","CH",202042,0,6,0,0,1198325,0,0.5,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","CH",202043,0,6,0,0,1198325,0,0.5,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","CH",202044,1,7,0.003,0.3,1198325,0.08,0.58,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","CH",202045,0,7,0,0,1198325,0,0.58,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","CH",202046,2,9,0.003,0.3,1198325,0.17,0.75,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","CH",202047,2,11,0.003,0.3,1198325,0.17,0.92,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","CH",202048,1,12,0.002,0.2,1198325,0.08,1,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","CH",202049,2,14,0.004,0.4,1198325,0.17,1.17,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","CH",202050,3,17,0.005,0.5,1198325,0.25,1.42,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"40 - 49","CH",202051,1,18,0.002,0.2,1198325,0.08,1.5,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"40 - 49","CH",202052,1,19,0.002,0.2,1198325,0.08,1.59,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"40 - 49","CH",202053,2,21,0.004,0.4,1198325,0.17,1.75,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"40 - 49","CH",202101,0,21,0,0,1198325,0,1.75,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"40 - 49","CH",202102,0,21,0,0,1198325,0,1.75,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"50 - 59","CH",202009,0,0,NA,NA,1292837,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","CH",202010,0,0,0,0,1292837,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","CH",202011,1,1,0.04,4,1292837,0.08,0.08,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","CH",202012,3,4,0.03,3,1292837,0.23,0.31,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","CH",202013,5,9,0.02,2,1292837,0.39,0.7,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","CH",202014,8,17,0.021,2.1,1292837,0.62,1.31,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","CH",202015,3,20,0.009,0.9,1292837,0.23,1.55,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","CH",202016,6,26,0.025,2.5,1292837,0.46,2.01,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","CH",202017,6,32,0.031,3.1,1292837,0.46,2.48,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","CH",202018,3,35,0.034,3.4,1292837,0.23,2.71,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","CH",202019,3,38,0.056,5.6,1292837,0.23,2.94,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","CH",202020,0,38,0,0,1292837,0,2.94,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","CH",202021,3,41,0.214,21.4,1292837,0.23,3.17,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","CH",202022,0,41,0,0,1292837,0,3.17,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","CH",202023,0,41,0,0,1292837,0,3.17,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","CH",202024,1,42,0.25,25,1292837,0.08,3.25,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","CH",202025,1,43,0.5,50,1292837,0.08,3.33,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","CH",202026,0,43,0,0,1292837,0,3.33,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","CH",202027,0,43,0,0,1292837,0,3.33,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","CH",202028,0,43,0,0,1292837,0,3.33,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","CH",202029,0,43,0,0,1292837,0,3.33,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","CH",202030,0,43,0,0,1292837,0,3.33,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","CH",202031,0,43,0,0,1292837,0,3.33,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","CH",202032,1,44,0.2,20,1292837,0.08,3.4,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","CH",202033,0,44,0,0,1292837,0,3.4,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","CH",202034,2,46,0.4,40,1292837,0.15,3.56,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","CH",202035,0,46,0,0,1292837,0,3.56,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","CH",202036,0,46,0,0,1292837,0,3.56,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","CH",202037,1,47,0.059,5.9,1292837,0.08,3.64,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","CH",202038,0,47,0,0,1292837,0,3.64,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","CH",202039,0,47,0,0,1292837,0,3.64,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","CH",202040,0,47,0,0,1292837,0,3.64,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","CH",202041,1,48,0.059,5.9,1292837,0.08,3.71,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","CH",202042,0,48,0,0,1292837,0,3.71,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","CH",202043,2,50,0.014,1.4,1292837,0.15,3.87,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","CH",202044,4,54,0.013,1.3,1292837,0.31,4.18,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","CH",202045,7,61,0.013,1.3,1292837,0.54,4.72,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","CH",202046,6,67,0.01,1,1292837,0.46,5.18,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","CH",202047,2,69,0.003,0.3,1292837,0.15,5.34,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","CH",202048,8,77,0.014,1.4,1292837,0.62,5.96,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","CH",202049,4,81,0.007,0.7,1292837,0.31,6.27,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","CH",202050,13,94,0.023,2.3,1292837,1.01,7.27,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","CH",202051,10,104,0.017,1.7,1292837,0.77,8.04,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"50 - 59","CH",202052,9,113,0.016,1.6,1292837,0.7,8.74,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"50 - 59","CH",202053,5,118,0.011,1.1,1292837,0.39,9.13,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"50 - 59","CH",202101,10,128,0.029,2.9,1292837,0.77,9.9,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"50 - 59","CH",202102,6,134,0.039,3.9,1292837,0.46,10.36,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"60 - 69","CH",202009,0,0,NA,NA,947959,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","CH",202010,1,1,0.333,33.3,947959,0.11,0.11,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
